frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
2913,116.52,0.93,1,0.028999999999999998,-0.14300000000000002,-0.272,-0.037000000000000005,-0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.288,0.004,0.004,0.01,0.0,0.004,0.11599999999999999,0.0,0.014000000000000002,0.314,0.396,0.0
2914,116.56,0.93,1,0.038,-0.129,-0.255,-0.051,-0.037000000000000005,0.0,0.0,0.0,0.0,0.002,0.23399999999999999,0.008,0.0,0.036,0.0,0.0,0.046,0.0,0.0,0.418,0.27,0.0
2915,116.6,0.98,1,0.044000000000000004,-0.111,-0.22699999999999998,-0.062,-0.038,0.0,0.0,0.0,0.0,0.008,0.198,0.008,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.462,0.124,0.0
2916,116.64,0.98,1,0.044000000000000004,-0.113,-0.204,-0.061,-0.036000000000000004,0.0,0.0,0.0,0.0,0.02,0.172,0.004,0.0,0.11200000000000002,0.0,0.0,0.0,0.0,0.0,0.45,0.014000000000000002,0.0
2917,116.68,0.98,1,0.038,-0.09300000000000001,-0.195,-0.063,-0.037000000000000005,0.0,0.0,0.0,0.0,0.041999999999999996,0.184,0.008,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.49800000000000005,0.0,0.0
2918,116.72,0.98,1,0.036000000000000004,-0.092,-0.21,-0.06,-0.04,0.0,0.0,0.0,0.0,0.046,0.16999999999999998,0.026000000000000002,0.012,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.536,0.041999999999999996,0.0
2919,116.76,0.98,1,0.031,-0.09,-0.22399999999999998,-0.048,-0.038,0.0,0.02,0.0,0.0,0.04,0.16399999999999998,0.036,0.016,0.074,0.0,0.006,0.0,0.012,0.0,0.58,0.098,0.0
2920,116.8,0.98,1,0.018000000000000002,-0.094,-0.22899999999999998,-0.042,-0.038,0.0,0.03,0.0,0.0,0.022,0.152,0.038,0.018,0.036,0.0,0.014000000000000002,0.0,0.014000000000000002,0.0,0.58,0.16599999999999998,0.0
2921,116.84,0.98,1,0.02,-0.094,-0.228,-0.04,-0.038,0.0,0.038,0.004,0.0,0.012,0.16,0.032,0.006,0.014000000000000002,0.0,0.024,0.0,0.014000000000000002,0.0,0.568,0.178,0.0
2922,116.88,0.98,1,0.02,-0.08800000000000001,-0.22699999999999998,-0.04,-0.037000000000000005,0.0,0.02,0.004,0.0,0.006,0.16,0.026000000000000002,0.002,0.002,0.0,0.03,0.0,0.01,0.0,0.554,0.162,0.0
2923,116.92,0.98,1,0.022000000000000002,-0.091,-0.22699999999999998,-0.039,-0.036000000000000004,0.0,0.022,0.002,0.0,0.002,0.152,0.028000000000000004,0.0,0.0,0.0,0.038,0.0,0.006,0.0,0.528,0.126,0.0
2924,116.96,0.98,1,0.036000000000000004,-0.09699999999999999,-0.23199999999999998,-0.043,-0.037000000000000005,0.0,0.016,0.0,0.0,0.002,0.126,0.02,0.0,0.0,0.0,0.044,0.0,0.006,0.0,0.506,0.08399999999999999,0.0
2925,117.0,0.98,1,0.04,-0.114,-0.24100000000000002,-0.046,-0.037000000000000005,0.0,0.014000000000000002,0.0,0.0,0.002,0.122,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.488,0.044,0.0
2926,117.04,0.98,1,0.048,-0.132,-0.22899999999999998,-0.049,-0.033,0.0,0.0,0.0,0.0,0.002,0.10800000000000001,0.03,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.48,0.012,0.0
2927,117.08,0.98,1,0.051,-0.14,-0.22899999999999998,-0.048,-0.028999999999999998,0.0,0.0,0.0,0.0,0.002,0.128,0.034,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.434,0.0,0.0
2928,117.12,0.98,1,0.046,-0.14800000000000002,-0.22399999999999998,-0.05,-0.025,0.0,0.0,0.0,0.0,0.0,0.126,0.02,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.39,0.0,0.0
2929,117.16,0.98,1,0.045,-0.14800000000000002,-0.221,-0.05,-0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.13,0.014000000000000002,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.36,0.0,0.0
2930,117.2,0.98,1,0.05,-0.14,-0.21600000000000003,-0.05,-0.019,0.0,0.0,0.0,0.0,0.0,0.1,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,0.0
2931,117.24,0.98,1,0.055,-0.136,-0.214,-0.053,-0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.09,0.004,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.324,0.0,0.0
2932,117.28,0.98,1,0.05,-0.129,-0.22,-0.055999999999999994,-0.023,0.0,0.0,0.0,0.0,0.0,0.08399999999999999,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.0
2933,117.32,0.98,1,0.057999999999999996,-0.133,-0.22899999999999998,-0.057999999999999996,-0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.21400000000000002,0.0,0.0
2934,117.36,0.98,1,0.057,-0.13699999999999998,-0.23199999999999998,-0.053,-0.031,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.21400000000000002,0.002,0.0
2935,117.4,0.98,1,0.053,-0.132,-0.233,-0.047,-0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.048,0.0,0.0,0.01,0.0,0.0,0.27999999999999997,0.11599999999999999,0.0
2936,117.44,0.98,1,0.059000000000000004,-0.111,-0.233,-0.05,-0.04,0.0,0.0,0.0,0.0,0.0,0.16399999999999998,0.0,0.0,0.022,0.0,0.0,0.054000000000000006,0.0,0.0,0.32,0.248,0.0
2937,117.48,0.98,1,0.052000000000000005,-0.111,-0.239,-0.036000000000000004,-0.039,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.304,0.378,0.0
2938,117.52,0.98,1,0.046,-0.115,-0.245,-0.026000000000000002,-0.038,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.256,0.404,0.0
2939,117.56,0.98,1,0.05,-0.11,-0.24100000000000002,-0.027000000000000003,-0.039,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,0.0,0.0,0.248,0.414,0.0
2940,117.6,0.93,1,0.043,-0.109,-0.237,-0.036000000000000004,-0.040999999999999995,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.304,0.44400000000000006,0.0
2941,117.64,0.98,1,0.046,-0.086,-0.20800000000000002,-0.051,-0.043,0.0,0.0,0.0,0.0,0.0,0.22599999999999998,0.0,0.0,0.006,0.0,0.0,0.05600000000000001,0.0,0.0,0.298,0.316,0.0
2942,117.68,0.98,1,0.053,-0.109,-0.205,-0.054000000000000006,-0.043,0.0,0.0,0.0,0.0,0.0,0.20400000000000001,0.0,0.0,0.02,0.0,0.0,0.006,0.0,0.0,0.258,0.172,0.0
2943,117.72,0.98,1,0.055,-0.126,-0.22399999999999998,-0.051,-0.043,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,0.0,0.0,0.028000000000000004,0.0,0.0,0.01,0.0,0.0,0.20600000000000002,0.012,0.0
2944,117.76,0.98,1,0.057,-0.139,-0.235,-0.053,-0.042,0.0,0.0,0.0,0.0,0.0,0.21200000000000002,0.0,0.0,0.03,0.0,0.0,0.008,0.0,0.0,0.21400000000000002,0.0,0.0
2945,117.8,0.98,1,0.054000000000000006,-0.14,-0.233,-0.052000000000000005,-0.040999999999999995,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,0.0,0.0,0.038,0.0,0.0,0.008,0.0,0.0,0.27799999999999997,0.026000000000000002,0.0
2946,117.84,0.98,1,0.054000000000000006,-0.105,-0.20600000000000002,-0.057999999999999996,-0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.23199999999999998,0.024,0.0,0.03,0.0,0.0,0.006,0.016,0.0,0.312,0.152,0.0
2947,117.88,0.98,1,0.047,-0.1,-0.233,-0.043,-0.046,0.0,0.0,0.0,0.0,0.002,0.246,0.064,0.018,0.022,0.0,0.0,0.038,0.022,0.0,0.354,0.302,0.0
2948,117.92,0.98,1,0.055,-0.113,-0.247,-0.037000000000000005,-0.046,0.0,0.0,0.0,0.0,0.002,0.27,0.11000000000000001,0.028000000000000004,0.0,0.002,0.012,0.128,0.022,0.0,0.318,0.42400000000000004,0.0
2949,117.96,0.98,1,0.067,-0.142,-0.282,-0.038,-0.048,0.0,0.0,0.0,0.0,0.002,0.27,0.128,0.036,0.0,0.002,0.026000000000000002,0.21800000000000003,0.004,0.0,0.3,0.44000000000000006,0.0
2950,118.0,0.93,1,0.064,-0.14800000000000002,-0.28800000000000003,-0.039,-0.05,0.0,0.0,0.0,0.0,0.0,0.27599999999999997,0.13,0.032,0.006,0.002,0.044,0.268,0.0,0.0,0.272,0.418,0.0
2951,118.04,0.93,1,0.064,-0.155,-0.29,-0.040999999999999995,-0.051,0.0,0.0,0.0,0.0,0.004,0.27599999999999997,0.126,0.05,0.014000000000000002,0.018,0.052000000000000005,0.27,0.0,0.0,0.27999999999999997,0.398,0.0
2952,118.08,0.93,1,0.063,-0.152,-0.293,-0.039,-0.05,0.0,0.0,0.0,0.0,0.004,0.282,0.122,0.068,0.026000000000000002,0.034,0.06,0.256,0.0,0.0,0.282,0.364,0.0
2953,118.12,0.93,1,0.06,-0.156,-0.293,-0.034,-0.05,0.0,0.0,0.0,0.0,0.014000000000000002,0.296,0.11399999999999999,0.092,0.038,0.05600000000000001,0.062,0.25,0.0,0.0,0.284,0.33199999999999996,0.0
2954,118.16,0.93,1,0.053,-0.161,-0.289,-0.034,-0.05,0.0,0.0,0.0,0.0,0.018,0.302,0.10800000000000001,0.092,0.046,0.057999999999999996,0.041999999999999996,0.246,0.008,0.0,0.296,0.306,0.0
2955,118.2,0.93,1,0.064,-0.162,-0.28600000000000003,-0.033,-0.05,0.0,0.0,0.0,0.0,0.034,0.282,0.11000000000000001,0.08399999999999999,0.05600000000000001,0.088,0.02,0.248,0.014000000000000002,0.0,0.314,0.304,0.0
2956,118.24,0.93,1,0.07200000000000001,-0.162,-0.285,-0.038,-0.051,0.0,0.0,0.0,0.0,0.04,0.262,0.11200000000000002,0.066,0.066,0.098,0.006,0.242,0.026000000000000002,0.0,0.33799999999999997,0.322,0.0
2957,118.28,0.93,1,0.073,-0.16,-0.282,-0.038,-0.048,0.0,0.0,0.0,0.0,0.046,0.256,0.11000000000000001,0.057999999999999996,0.08,0.12,0.002,0.22999999999999998,0.032,0.0,0.368,0.33399999999999996,0.0
2958,118.32,0.93,1,0.07,-0.159,-0.27899999999999997,-0.042,-0.047,0.0,0.0,0.0,0.0,0.046,0.27799999999999997,0.1,0.06999999999999999,0.08199999999999999,0.11399999999999999,0.002,0.22200000000000003,0.034,0.0,0.398,0.33399999999999996,0.0
2959,118.36,0.98,1,0.075,-0.16399999999999998,-0.278,-0.045,-0.046,0.0,0.0,0.0,0.0,0.044,0.264,0.092,0.08199999999999999,0.08199999999999999,0.12,0.0,0.21800000000000003,0.026000000000000002,0.0,0.422,0.322,0.0
2960,118.4,0.98,1,0.076,-0.161,-0.28,-0.044000000000000004,-0.043,0.0,0.0,0.0,0.0,0.041999999999999996,0.25,0.08199999999999999,0.08199999999999999,0.08399999999999999,0.10800000000000001,0.0,0.198,0.012,0.0,0.44000000000000006,0.292,0.0
2961,118.44,0.98,1,0.066,-0.158,-0.276,-0.046,-0.042,0.0,0.0,0.0,0.0,0.036,0.22400000000000003,0.06999999999999999,0.072,0.086,0.074,0.0,0.16399999999999998,0.002,0.0,0.462,0.248,0.0
2962,118.48,0.98,1,0.07,-0.16,-0.276,-0.046,-0.042,0.0,0.0,0.0,0.0,0.032,0.21000000000000002,0.06,0.052000000000000005,0.092,0.041999999999999996,0.0,0.124,0.0,0.0,0.49000000000000005,0.20400000000000001,0.0
2963,118.52,0.98,1,0.059000000000000004,-0.166,-0.27,-0.045,-0.040999999999999995,0.0,0.0,0.0,0.0,0.038,0.20600000000000002,0.068,0.044,0.09,0.012,0.0,0.068,0.0,0.0,0.544,0.178,0.0
2964,118.56,0.98,1,0.057,-0.128,-0.244,-0.046,-0.039,0.0,0.0,0.0,0.0,0.044,0.202,0.08199999999999999,0.028000000000000004,0.1,0.006,0.0,0.028000000000000004,0.0,0.0,0.596,0.156,0.0
2965,118.6,0.98,1,0.06,-0.11800000000000001,-0.214,-0.047,-0.035,0.0,0.0,0.0,0.0,0.057999999999999996,0.22000000000000003,0.092,0.024,0.10600000000000001,0.0,0.0,0.0,0.0,0.0,0.628,0.132,0.0
2966,118.64,0.98,1,0.064,-0.12300000000000001,-0.21600000000000003,-0.045,-0.035,0.0,0.0,0.0,0.0,0.057999999999999996,0.21000000000000002,0.088,0.016,0.11200000000000002,0.0,0.0,0.0,0.0,0.0,0.638,0.11000000000000001,0.0
2967,118.68,0.98,1,0.062,-0.11900000000000001,-0.213,-0.044000000000000004,-0.034,0.0,0.0,0.0,0.0,0.062,0.22000000000000003,0.08199999999999999,0.012,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.63,0.10600000000000001,0.0
2968,118.72,0.98,1,0.057,-0.115,-0.212,-0.045,-0.034,0.0,0.0,0.0,0.0,0.057999999999999996,0.21600000000000003,0.08199999999999999,0.02,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.63,0.096,0.0
2969,118.76,0.98,1,0.057,-0.11599999999999999,-0.209,-0.047,-0.034,0.0,0.0,0.0,0.0,0.054000000000000006,0.244,0.074,0.02,0.10600000000000001,0.0,0.0,0.0,0.0,0.0,0.616,0.08,0.0
2970,118.8,0.98,1,0.055999999999999994,-0.11699999999999999,-0.209,-0.05,-0.033,0.0,0.0,0.0,0.0,0.052000000000000005,0.258,0.08,0.02,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.596,0.048,0.0
2971,118.84,0.98,1,0.061,-0.121,-0.213,-0.053,-0.033,0.0,0.0,0.0,0.0,0.054000000000000006,0.26,0.08399999999999999,0.006,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.032,0.0
2972,118.88,0.98,1,0.063,-0.11900000000000001,-0.21100000000000002,-0.055,-0.033,0.0,0.0,0.0,0.0,0.054000000000000006,0.25,0.08199999999999999,0.002,0.11200000000000002,0.0,0.0,0.0,0.0,0.0,0.54,0.012,0.0
2973,118.92,0.98,1,0.066,-0.114,-0.20800000000000002,-0.057,-0.032,0.0,0.0,0.0,0.0,0.052000000000000005,0.21800000000000003,0.074,0.0,0.122,0.002,0.0,0.0,0.0,0.0,0.526,0.006,0.0
2974,118.96,0.98,1,0.069,-0.11699999999999999,-0.214,-0.059000000000000004,-0.033,0.0,0.0,0.0,0.0,0.05,0.198,0.062,0.004,0.128,0.002,0.0,0.0,0.0,0.0,0.532,0.002,0.0
2975,119.0,0.98,1,0.07400000000000001,-0.113,-0.209,-0.06,-0.033,0.0,0.0,0.0,0.0,0.057999999999999996,0.19,0.064,0.004,0.136,0.006,0.0,0.0,0.0,0.0,0.5599999999999999,0.0,0.0
2976,119.04,0.98,1,0.064,-0.11800000000000001,-0.214,-0.057999999999999996,-0.033,0.0,0.0,0.0,0.0,0.06,0.16999999999999998,0.066,0.004,0.142,0.002,0.0,0.0,0.0,0.0,0.592,0.0,0.0
2977,119.08,0.98,1,0.07200000000000001,-0.11599999999999999,-0.21600000000000003,-0.061,-0.033,0.0,0.0,0.0,0.0,0.054000000000000006,0.154,0.057999999999999996,0.0,0.144,0.002,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2978,119.12,0.98,1,0.059000000000000004,-0.127,-0.22,-0.059000000000000004,-0.035,0.0,0.0,0.0,0.0,0.044,0.136,0.044,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.5780000000000001,0.0,0.0
2979,119.16,0.98,1,0.07200000000000001,-0.11,-0.22399999999999998,-0.057999999999999996,-0.037000000000000005,0.0,0.0,0.0,0.0,0.034,0.16999999999999998,0.02,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.564,0.016,0.0
2980,119.2,0.98,1,0.064,-0.10099999999999999,-0.21600000000000003,-0.054000000000000006,-0.039,0.0,0.0,0.0,0.0,0.026000000000000002,0.20600000000000002,0.01,0.0,0.10800000000000001,0.0,0.0,0.008,0.0,0.0,0.554,0.094,0.0
2981,119.24,0.98,1,0.059000000000000004,-0.109,-0.244,-0.042,-0.043,0.0,0.0,0.0,0.0,0.014000000000000002,0.23199999999999998,0.002,0.0,0.08399999999999999,0.006,0.0,0.05600000000000001,0.004,0.0,0.51,0.202,0.0
2982,119.28,0.98,1,0.061,-0.13699999999999998,-0.28,-0.035,-0.045,0.0,0.0,0.0,0.0,0.004,0.23199999999999998,0.0,0.0,0.038,0.006,0.004,0.10400000000000001,0.006,0.0,0.43200000000000005,0.302,0.0
2983,119.32,0.98,1,0.064,-0.14,-0.285,-0.036000000000000004,-0.047,0.0,0.0,0.0,0.0,0.0,0.22400000000000003,0.0,0.0,0.012,0.006,0.022,0.158,0.012,0.0,0.35,0.34199999999999997,0.0
2984,119.36,0.98,1,0.057999999999999996,-0.138,-0.28800000000000003,-0.040999999999999995,-0.05,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.02,0.16,0.008,0.01,0.288,0.346,0.0
2985,119.4,0.98,1,0.067,-0.141,-0.293,-0.043,-0.051,0.0,0.0,0.0,0.0,0.0,0.20400000000000001,0.0,0.0,0.0,0.0,0.018,0.156,0.006,0.014000000000000002,0.23399999999999999,0.33399999999999996,0.0
2986,119.44,0.98,1,0.069,-0.142,-0.301,-0.045,-0.05,0.0,0.016,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.016,0.20800000000000002,0.318,0.0
2987,119.48,0.98,1,0.071,-0.136,-0.301,-0.048,-0.05,0.0,0.03,0.0,0.0,0.0,0.16599999999999998,0.0,0.0,0.0,0.0,0.008,0.096,0.0,0.006,0.22599999999999998,0.29,0.0
2988,119.52,0.98,1,0.055,-0.142,-0.304,-0.05,-0.048,0.0,0.054000000000000006,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.008,0.052000000000000005,0.0,0.002,0.29,0.266,0.0
2989,119.56,0.98,1,0.047,-0.12,-0.287,-0.047,-0.045,0.0,0.041999999999999996,0.0,0.0,0.0,0.10800000000000001,0.016,0.0,0.0,0.0,0.008,0.018,0.0,0.0,0.34199999999999997,0.196,0.0
2990,119.6,0.98,1,0.045,-0.11900000000000001,-0.27,-0.051,-0.042,0.0,0.044,0.0,0.0,0.0,0.094,0.016,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.398,0.11200000000000002,0.0
2991,119.64,0.98,1,0.049,-0.115,-0.256,-0.06,-0.042,0.0,0.034,0.0,0.0,0.0,0.09,0.016,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.42400000000000004,0.03,0.0
2992,119.68,0.98,1,0.044000000000000004,-0.10099999999999999,-0.23199999999999998,-0.059000000000000004,-0.043,0.002,0.057999999999999996,0.0,0.0,0.0,0.10600000000000001,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.45599999999999996,0.0,0.0
2993,119.72,0.98,1,0.054000000000000006,-0.094,-0.22,-0.061,-0.043,0.008,0.06999999999999999,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.46399999999999997,0.0,0.0
2994,119.76,0.98,1,0.055999999999999994,-0.084,-0.217,-0.061,-0.044000000000000004,0.012,0.062,0.0,0.0,0.0,0.146,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.492,0.026000000000000002,0.0
2995,119.8,0.98,1,0.052000000000000005,-0.048,-0.18899999999999997,-0.066,-0.047,0.028000000000000004,0.086,0.0,0.0,0.0,0.16999999999999998,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.46399999999999997,0.062,0.0
2996,119.84,0.98,1,0.057,-0.033,-0.171,-0.075,-0.05,0.04,0.11000000000000001,0.0,0.0,0.0,0.21200000000000002,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.092,0.0
2997,119.88,0.98,1,0.059000000000000004,-0.052000000000000005,-0.19,-0.07,-0.051,0.044,0.132,0.0,0.0,0.0,0.202,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.354,0.066,0.0
2998,119.92,0.98,1,0.055,-0.069,-0.21,-0.065,-0.051,0.026000000000000002,0.11200000000000002,0.0,0.0,0.008,0.18,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.362,0.03,0.0
2999,119.96,0.98,1,0.044000000000000004,-0.064,-0.192,-0.06,-0.053,0.014000000000000002,0.074,0.0,0.0,0.02,0.188,0.0,0.0,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0,0.0
3000,120.0,0.98,1,0.037000000000000005,-0.057,-0.168,-0.055999999999999994,-0.063,0.006,0.05600000000000001,0.0,0.0,0.028000000000000004,0.20600000000000002,0.0,0.0,0.11200000000000002,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.0
3001,120.04,0.98,1,0.033,-0.044000000000000004,-0.153,-0.055,-0.071,0.006,0.034,0.0,0.0,0.028000000000000004,0.22799999999999998,0.0,0.0,0.11399999999999999,0.0,0.0,0.0,0.0,0.0,0.544,0.0,0.0
3002,120.08,0.98,1,0.034,-0.045,-0.14800000000000002,-0.051,-0.07200000000000001,0.002,0.034,0.0,0.0,0.022,0.21800000000000003,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.534,0.0,0.0
3003,120.12,0.98,1,0.04,-0.048,-0.156,-0.054000000000000006,-0.066,0.014000000000000002,0.054000000000000006,0.002,0.0,0.014000000000000002,0.22999999999999998,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.484,0.0,0.0
3004,120.16,0.98,1,0.038,-0.052000000000000005,-0.156,-0.055999999999999994,-0.061,0.034,0.08199999999999999,0.002,0.0,0.004,0.254,0.0,0.0,0.046,0.0,0.0,0.0,0.012,0.0,0.40800000000000003,0.0,0.0
3005,120.2,0.98,1,0.032,-0.057,-0.165,-0.055999999999999994,-0.055999999999999994,0.05,0.10400000000000001,0.004,0.0,0.0,0.268,0.0,0.0,0.04,0.0,0.0,0.0,0.012,0.0,0.38,0.0,0.0
3006,120.24,0.98,1,0.027999999999999997,-0.066,-0.174,-0.044000000000000004,-0.049,0.046,0.11000000000000001,0.01,0.0,0.0,0.236,0.0,0.0,0.044,0.0,0.0,0.0,0.016,0.0,0.366,0.004,0.0
3007,120.28,0.98,1,0.031,-0.064,-0.177,-0.042,-0.047,0.028000000000000004,0.096,0.01,0.0,0.0,0.21200000000000002,0.0,0.0,0.036,0.0,0.0,0.0,0.022,0.0,0.358,0.041999999999999996,0.0
3008,120.32,0.98,1,0.037000000000000005,-0.040999999999999995,-0.177,-0.051,-0.048,0.014000000000000002,0.08,0.006,0.0,0.0,0.20400000000000001,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.036,0.0,0.386,0.098,0.0
3009,120.36,0.98,1,0.032,-0.054000000000000006,-0.187,-0.040999999999999995,-0.043,0.01,0.06999999999999999,0.0,0.0,0.0,0.20600000000000002,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.038,0.0,0.462,0.158,0.0
3010,120.4,0.98,1,0.023,-0.066,-0.18100000000000002,-0.032,-0.038,0.028000000000000004,0.086,0.0,0.0,0.008,0.21800000000000003,0.0,0.0,0.04,0.0,0.0,0.0,0.028000000000000004,0.0,0.5780000000000001,0.182,0.0
3011,120.44,0.98,1,0.026000000000000002,-0.059000000000000004,-0.172,-0.027999999999999997,-0.035,0.046,0.10400000000000001,0.0,0.0,0.026000000000000002,0.22999999999999998,0.002,0.002,0.057999999999999996,0.0,0.0,0.0,0.032,0.0,0.6639999999999999,0.192,0.0
3012,120.48,0.98,1,0.027000000000000003,-0.054000000000000006,-0.16699999999999998,-0.027999999999999997,-0.035,0.05600000000000001,0.10800000000000001,0.002,0.0,0.048,0.25,0.004,0.006,0.076,0.0,0.0,0.0,0.046,0.0,0.71,0.194,0.0
3013,120.52,0.98,1,0.027000000000000003,-0.05,-0.162,-0.028999999999999998,-0.034,0.057999999999999996,0.096,0.002,0.0,0.064,0.256,0.008,0.012,0.088,0.0,0.0,0.0,0.05,0.0,0.754,0.20400000000000001,0.0
3014,120.56,0.98,1,0.022000000000000002,-0.052000000000000005,-0.159,-0.028999999999999998,-0.032,0.057999999999999996,0.08199999999999999,0.002,0.0,0.068,0.244,0.008,0.024,0.086,0.0,0.0,0.0,0.06,0.0,0.796,0.21000000000000002,0.0
3015,120.6,0.98,1,0.024,-0.05,-0.153,-0.03,-0.032,0.054000000000000006,0.09,0.0,0.0,0.068,0.248,0.004,0.032,0.086,0.0,0.0,0.0,0.06999999999999999,0.0,0.8320000000000001,0.194,0.0
3016,120.64,0.98,1,0.032,-0.045,-0.151,-0.032,-0.033,0.046,0.088,0.0,0.0,0.074,0.25,0.0,0.034,0.096,0.0,0.0,0.0,0.078,0.0,0.8460000000000001,0.176,0.0
3017,120.68,0.98,1,0.033,-0.04,-0.147,-0.034,-0.032,0.026000000000000002,0.08399999999999999,0.0,0.0,0.072,0.266,0.0,0.02,0.11399999999999999,0.0,0.0,0.0,0.06999999999999999,0.0,0.8300000000000001,0.148,0.0
3018,120.72,0.98,1,0.037000000000000005,-0.037000000000000005,-0.14300000000000002,-0.037000000000000005,-0.033,0.014000000000000002,0.048,0.0,0.0,0.078,0.298,0.002,0.008,0.122,0.0,0.0,0.0,0.062,0.0,0.8019999999999999,0.124,0.0
3019,120.76,0.98,1,0.032,-0.04,-0.142,-0.035,-0.033,0.0,0.022,0.0,0.0,0.08,0.32599999999999996,0.002,0.0,0.128,0.0,0.0,0.0,0.054000000000000006,0.0,0.772,0.094,0.0
3020,120.8,0.98,1,0.031,-0.045,-0.146,-0.034,-0.034,0.0,0.006,0.0,0.0,0.088,0.348,0.004,0.0,0.132,0.0,0.0,0.0,0.046,0.0,0.726,0.08,0.0
3021,120.84,0.98,1,0.035,-0.057,-0.16899999999999998,-0.034,-0.037000000000000005,0.0,0.014000000000000002,0.0,0.0,0.086,0.33599999999999997,0.002,0.0,0.136,0.0,0.0,0.0,0.04,0.0,0.6839999999999999,0.088,0.0
3022,120.88,0.98,1,0.037000000000000005,-0.061,-0.175,-0.035,-0.037000000000000005,0.0,0.022,0.0,0.0,0.086,0.32599999999999996,0.002,0.0,0.146,0.0,0.0,0.0,0.026000000000000002,0.0,0.64,0.096,0.0
3023,120.92,0.98,1,0.037000000000000005,-0.062,-0.18100000000000002,-0.04,-0.038,0.0,0.016,0.0,0.0,0.078,0.312,0.002,0.0,0.15,0.0,0.0,0.0,0.014000000000000002,0.0,0.62,0.11000000000000001,0.0
3024,120.96,0.98,1,0.042,-0.076,-0.19399999999999998,-0.043,-0.039,0.0,0.008,0.0,0.0,0.06999999999999999,0.304,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.604,0.128,0.0
